label,text
5,与人为善的不和我一起上班了。妈的 
6,28号之前我都在武汉，我不急着走，打电话联系。去昆明一定要去看我，不叫你班长，叫你朋友。 
6,中国的教育改革，越改越传统。 
3,是啊说连接不到难道我不是一个人 
6,暂时不能确定时间，弄好发给你。 
5,好亮啊，就不能弄整齐了再拍吗 
6,有的时候不是因为面子吧。或许只是不想去争论什么 
6,请问我现在来你家还来得及么，请对图中的食物手下留情 
3,好多人都话中意呢首，可惜我本来未听过… 
1,哈哈哈哈借你吉言啦～幸福久久！！ 
6,我保证不给我妈看写的 
1,和我想的一样！握爪！！！ 
6,好的谢谢  那蛮40磅包邮如果折后不满40磅了也能包邮吗 
6,蹂躏到大旧同龙爷衣衫不整?呃，而且得你一个有衫着严重怀疑你地当晚发生d不可告人嘅事 
2,这老师听起来很不错嘛俺们宿舍昨儿还说要去蹭法语来着呢，额，歌很好听哟 
5,听一半没听清还要重听 
6,小君姐，我们好几天没碰上了 
6,主要我的台湾盆友太扫了，你造的！ 
6,这不是网站自动审核的吗。问他们有用？ 
2,这个片看了好几遍都不烦，主要是最后的bgm. 
6,快醒醒，今天要考试了。 
2,亲爱的，我知道了，会注意滴，这会回馀姚，周末好好休息。 
6,门塌了？你这么用力？ 
6,美女！！又去哪里潇洒啊 
6,同感～，同为泪痣迷～演技是挺在线的，这么年轻，就这样了，以后还了得？ 
6,果然你也是只想到礼物的人 
6,他一向难抓！风（疯）一般的男人啊！！ 
6,对手太强大我无法抵挡 
6,胖肝不用再去医院挂水了吧，妈妈最近给好好补补 
5,你想说执法者就可以为所欲为么？不好意思，执法者真的可以。 
6,都揾到野做了，而且仲系份5错既工，仲有咩5开心？未揾到女朋友？ 
6,我是去参观嗒！！！怀着敬仰的心情！！！战战兢兢！！！ 
2,明哥，怎么回事？！要注意保护啊，别留下毛病！！多吃点猪筒骨 
3,看到他鄙视我你很开心哈~我天天去跟他讲话陪他玩儿~还是不和我亲~气死我了！ 
6,今天我也有去摆摊那里，不过没看到你，还是部门的事情比较多 
6,完全熟不是应该变成炭灰么？ 
6,当时知道这个消息的时候，真·人生如梦 
6,就想着占我便宜 
2,满好的蛮，虽然长得像涡轮 
6,我也想学。雷恩到没南特那么方便了。多少课时多少钱啊？ 
2,好吧，我只能说比京味酸辣汤好多了 
6,那就是我22岁的发型，长长短短，厚厚薄薄这些年一直在折腾中，但大型没变~ 
2,天热，备些藿香正气，早点好哦！ 
4,哇你怎么还没睡！本来一开始发了一条太害羞了又删掉了 
6,说的就和你自己玩的似的 
2,多用几次，我最近鼻梁边上的颗粒平滑了许多。保养品别的都没换。然后后续底妆好上了一些。 
6,开玩笑，咱又不是大白脸 
2,我不懂他不过他的魅力就在于女朋友可爱 
6,这个周末，深圳东西冲 
6,呵呵，这水平估计一时半会你还没法具备啊。 
6,挂了木有毕业证，木有毕业证木有工作 
6,可是，你是女生，你要参加爱丽丝，他们团长会答应吗？ 
2,谢谢导演能加个鸡腿吗我想吃两碗米饭 
2,厉害厉害，看来会是一个大胖小子 
2,血色浪漫！刚刚又看了一遍，高玥最适合你吧 
6,说了好久要去一直没去 
6,你没得救了。十米，可以绕地球两圈 
5,确实有，我去的一家米家也有 
2,b宝有机会可以来哈尔滨看雪~确实很漂亮哒，而且好冷 
1,你听10遍了？？我听了两遍了比第一编好我们还有2个半月嘻嘻 
6,所以说还是清洁最重要 
6,告诉小白，红包太少的话新娘就是我的！！！ 
6,照片与本人严重不符 
1,谢谢，是在现场哈 
6,豆豆也是，不过以后就好了 
2,是啊！就算戏份少，也挡不住蒋大人的魅力。 
1,哈哈，原来是这么个梗啊。 
6,哟～这不是周哥嘛～ 
1,貌似一次我们就能见了，哈哈 
3,又欺负我书读得少 
6,我母亲膝关节不好，蹲起费力，活动有响声，受凉疼痛，不知道该不该锻炼。 
5,那你干嘛回复我的问题说不要骂中国？往往是对政府的批评期望改革体制被你们偷换成针对中国 
6,还有我并没有使用这个产品，我也不是做微商的，我不用为它说好话，只是把自己看到的说出来。 
6,"切,酸葡萄~胖在我身痛在你心嘎~ "
6,为什么呢？这样不喜欢她～～～ 
3,dw上我脸会干成黄土高原 
6,有木有豆浆油条豆腐脑大茶粥？ 
2,新年快乐，18年一切如愿 
2,真正的深入美国呀你这是，下次我也一定要有一个这样的旅程。放松的纯粹的！ 
2,说话各有腔调，真诚真实就好：） 
6,真的吗，虽然过本科线，但考虑家庭原因，不想上民办学校，学费太贵，想上专科 
6,你还需要下载一个5g大的原版游戏哼哼我可是下了一天 
2,真的吗！笔芯！那里的小柿子也很好吃  超级甜 
2,嘻嘻我最爱最后一张，黑漆漆的教室里有绿绿的树～ 
3,模糊的现在没有未来 
6,阳光不充足   都穿裙子了 
5,别整那些不清不楚不疼不痒可有可无的词语，调成啥样了你看不见吗？整那么废话有什么意义么，长眼睛了吧 
6,好！必须去看看，这一周内，我被打击了两次，我决定，采取行动！ 
2,#郑爽明星团年饭#这个最好 
5,别理那个猪头！她就一傻子 
6,对啊为了别人发脾气想想又何必 
3,可惜没机会了，已经不是读书的年纪了 
1,就是哈，我也喜欢在一地方待着不到处跑。 
2,他们的歌整听了四年，韩流歌曲都特别酷 
5,声音也很蠢的 
6,东西贵？！！不会吧？ 
6,你下班了啊！活跃了！昨天怎么样了啊！ 
6,眼线胶笔不是更好画了？？ 
6,对，知道广大网民好这口！ 
3,嗯。憋死我了！我都五天没出过门了。 
6,请问那这样是不是需要去银行取港币？坐香港地铁需要用港币买吧？（请原谅我的无知） 
5,没有啊，一看就是骗子他，难道你被骗钱了？ 
6,那你要准时！ 
5,羡慕嫉妒恨！诅咒你变胖子 
6,那应该还不错吧～ 
5,皮几万敢复出，我就向监察委投诉红花会公司所在地和皮几万户籍所在地的文宣部们。 
5,还有你没资格评论谁的人品你和人熟啊？ 
1,哈哈还可以发现好多八卦 
6,哦我家老龟甲半夜回来 
6,我可以为你屈就我所有的不喜欢。这样的喜欢是我能想到最好的方式。 
6,怎么了。眼睛不舒服吗 
5,你打他.犯法啊.老哥.我也被偷过.确实可恨 
6,不会吧》》》》 
2,用的棒啊！估计你会觉得油腻腻，我蛮喜欢的。不过男生会说满脸油光 
2,8分呀6条条条符合呀 
3,没，大号差荒，荒川，茨木，阎魔，躺赢花，就想要个茨木，可惜抽不到 
6,女神。自助牛排的牛排随便吃吗？？！！ 
3,找到了可是走到关门了呢！ 
2,已经被姐的石家庄刷屏，看来也要去发现身边的美景 
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈有毒 
2,谢谢好友暖心的话语。 
6,知道我那天为什么那么兴奋了吧 
2,祝你早日实现你想要的生活哟 
5,所以你从来都是欲求不满的 
5,事主都表示不是一个人了，你这么诬赖人家算造谣吗？ 
6,是罗叔比较接地气 
3,拒绝跟男神一起拍照我的心会碎的 
1,如果你说的是实话，我当然开心啦！！！！哈哈哈哈哈哈 
3,只是考完了而已，不知道成绩呢，好痛苦啊，去学校了是吗 
2,最后一张最销魂了 
3,哼，明天都没空跟你说 
6,居然看到了乱入的我 
6,你是真的瘦了！ 
6,毛哥射手座代表人物～花心好色样样有 
6,是我就不帮他约了 
6,为了回答你，我试了两天手臂的一个痘印。能淡化的 
6,后来孕检查过一次，炎症几乎没有了～～ 
2,哇好快呀！快听快听超好听！ 
6,我是乾隆，有一笔宝藏要挖，没钱。打钱给我，挖出来对分！ 
6,说的好，该努力的时候努力，成不成老天说了算，学会知足，无怨无悔，毕竟我努力过 
5,另外，你们是谁？我们是谁？意思是搞对立？ 
1,我觉得你这句话最真哈哈 
2,武藏也很好看啦！ 
5,不是很有钱吗不是在看live吗没钱充了吗可笑死了发呀发呀发呀 
2,穿军装的都很帅啊 
6,我允许你见他三面 
3,我吐血，昨天刚代购的正品你就上新了 
6,怀疑是虫妈送的，或者他自己买的。可以炖点汤什么的呀。 
5,我不喜欢抽烟我还年轻呢二手烟要死人的比一手的毒害大多了。 
3,嘿嘿  我也觉得  追赶固然好   但是万一失眠了    那追赶问就无意义啦啦 
6,三观不合真的没法做朋友。 
6,关健是他们不说以什么分数为标准呀！ 
2,米兔米兔，收获了一生的盆友！ 
6,我看看安排哈现在还木有定到时候短信你你放到神马时候？ 
1,哈哈我用mix自己调出来的 
6,到底是啥好在意一人一份豆腐脑？ 
6,长河要发了？？？结合上面的事今天还是别发了叭！！！ 
6,故意不故意没啥，主要是吃么 
6,你去和别人闺密照个!! 
2,承善良吉言，本月的确行些财运 
6,有一个基隆的台湾妹子考虑么 
2,我也刚看完，断网的我立马去充了流量包 
3,我去了一次只有音乐喷泉啊 
6,搬砖日常还需要什么中二人设吗 
3,我说的生孩子以后就不疼了，假的。 
6,主要是我微信里没钱了 
6,我用怡丽丝尔那款有祛皱的效果，肉眼很明显那种，囤了4支！ 
2,我是喜欢黑和白的所以没试驼色那款哦~亲可以上身看下效果 
6,好。我找个时间看。 
6,网上不是有个视频剪辑就是他和德善，然后说是比时机更重要的是勇气 
6,哦，好吧，我看内容一会儿17，一会儿18，哈哈。 
6,传说中的“劳模” 
6,原来我的高中同学真的有报公务员的啊~话说你报哪了？ 
3,失眠的感觉也很累呀 
6,所以物极必反，没有食就完蛋！去买点呗！ 
6,佩服，看来真的不在吃 
1,哇你太可怕了，来一起饭zym 
2,去了洪崖洞没？晚上夜景好漂亮，离朝天门码头不远 
6,西安的呢？跟汕头比怎样？ 
2,我也爱吃猫哆哩，可是减肥的我 
6,让我想起来35000香奈儿衣服掉色，你们有钱人啊，难道都喜欢买掉色的？ 
2,景德镇的，他家东西挺不错，价格便宜，我们单位同事都他家买。几块钱一个超好！素陶2.3块，4.5块的都挺好 
5,太差了，我晒到过敏 
1,包括我吗？嘻嘻，给你说抱歉了。很久没看过你，也就没注意关注的事 
6,没事，晚饭后跟同学闹玩，把腿和手肘擦破了，腿有点疼，走路有点瘸，其他没啥事！ 
3,我有一个室友脱发特别严重，每天为此烦恼 
6,我没叫你吗？你不是在家吗？ 
6,戒托啊我看网上卖的不喜欢！自己买东西做了一个！录像的时候必须买个10克拉的戒指放上！ 
6,搞笑啊你没伤着吧 
6,哎呀怎么这样呀回去做株洲一霸叻不过来美国之后也没见过不如冬天株洲某宾馆靠谱 
6,我看看下午能不能买到牛肉，学你做起来 
5,没有恶意你不要介意我只想说好多精神病比我们还厉害呢很多是能看懂的智力没有问题 
6,可是贵呀！不如直接去买膳魔师的 
2,希望今晚的抽奖能中 
6,要富强！给你爱国行嘛 
6,威妹今天状态不行要是今天跟娜姐打威妹也是回家 
6,所以我只能默默怀念高圆圆了 
2,我觉得他挺好der可以理解其他人的想法但我还是觉得他没啥毛病挺好der想展开说一哈 
6,发现居然到有冈大贵，跳团就是身高两极化！ 
6,一套最少要200万，需要1000亿资金 
5,真的嘛你骗人明明没有成绩的 
6,对呀我才不认为自己和他们一样呢~ 
6,我昨天做梦高考，中途醒了一次后还接上了 
2,你在哪里，哪里的星星们有福了！ 
6,都知道这件事情的最大责任人是保姆，没有人怼保姆，为什么呢？？？？ 
1,哈哈奶糖来站好！ 
6,能不能好好说话了！！我不帅嘛！？ 
5,对啊没关系所以搞不懂为什么要拿到台面上说 
1,是啊。我知道你想灏明的时候也在想我。哈哈 
6,亲~最近都没注意到，你的感慨变很多哦~ 
6,话说那个体育老师还上过你的课呀 
2,看了就想谈恋爱，好喜欢丁海寅，这是我第二喜欢的韩男星了 
2,你的肉养的都太好了，我肉生第一次萌生了想把肉都送你的想法，在我手里都是糟蹋肉啊 
5,不喜欢这种\'惊喜\' 
6,你旁边这位今天去没去新罗免税？我今天在新罗看见一人特像你旁边这位男士 
6,求打包。听人讲好似好正甘 
6,你请了几天假啊 
5,拿出数据，空口无凭不是造谣么？？！ 
2,我忘了当时看到这段就觉得好喜欢 
2,恩～～这首喜欢。他写的曲子比收的歌要好。最后的不怕糊涂也挺好听。 
6,我戴隐形睡觉只是中午好咩戴一晚上我眼会瞎的图为狗七睡醒了正在伸懒腰被我抓拍到的 
6,就再来一个嘛，两个娃多有意思 
6,还是会有记录到她那去吧 
6,想要肉的脑洞还是清水的？ 
5,对不起哦，你是？莫非是个傻子？ 
5,我家露娜的胞弟，我朋友养的说要给我或者我对象，还好拒绝了，不然后果跟这一样啊这领地占有欲绝了 
2,小学妹真是厉害惹 
6,走吧晚上去腐败 
3,看不懂额！7周，已经难受的要命了，恶心，干呕，胃难受，只有睡着不难受 
5,也有这么肥大？ 
1,琳琳~琳琳~琳琳~突然想这样叫你哈哈哈 
6,看日语释义就感觉有那个语义在了，中文的话翻译过来总感觉奇怪。 
6,我家今天来人我爸还让我喝呢，喝了一点点 
5,牛逼，牛逼，国人的骄傲 
5,就算是故意的，但是脑残粉人肉人家也是事实虽然软柿子的信息是假的，但是人肉人家真的很恶心 
6,如果女的回答，看过画的，怎么办？然后女的继续补刀，她认真想五角星她看没看过怎么办 
1,哈哈对呀，好像到6.22 
1,全家团聚的神马最开心了 
6,我喜欢小美，而小美却喜欢小酷 
6,那比抓我还要命 
2,成龙大哥的片子还是好看的 
2,好看！好看！雀斑淡化了，我也想在自己房间贴怎么超好看的壁纸耶… 
6,这个真的有那么好么，多少钱呀，我也要给奶奶买个 
6,我可能想表达的意思是看上去像子弹头款保温杯而已 
6,想啥呢？？？怎么可能！！！你可是我鹏哥啊 
6,好恩爱！！！但好吃不嘛？？ 
6,对，就是物是人非的一种感觉，上课讲到一个笑点想要分享一下，发现你身边的那些人根本就不会理解的 
6,思考是好事，但是也要量力而行：/ 
6,周围好多人都感冒了，只有我还屹立不倒 
2,你太好看了，而且还没男朋友 
6,桶子已经麻木了不知道玩啥 
5,都是嗨氏一级徽章在楚河直播间下面骂   这些要我说吗？ 
5,你爸不当公公也可惜了 
6,果然哦，人家说胎盘后壁的男孩可能性大！真是这样啊我看了好几个妈咪都是呢！ 
2,涉及的还真多啊，学出来一定是全能→w→于是乎我又通宵了 
6,好兄弟教我太多，我继续拿起猪饲料向前进〜〜 
6,你长的越来越像你妈了 
2,一家伟大的公司就应为在发展的过程中遇到些麻烦，就该成为众矢之的嘛。支持乐视集团，支持乐视产品。 
2,不不不我对国足有信心 
2,恭喜！好体能，好成绩！ 
1,哈哈哈，你该休个假，每天就打车去银行精诚所至，金石为开 
4,没有，太恐怖了…脆弱的婴儿…不敢抱… 
6,终于不用害怕我给你剧透了？ 
6,美女去哪紫蓬山可走啊20块钱一个人了啊 
6,我也对牛奶过敏一喝牛奶就拉肚子打嗝想放p 
6,对啊！其实可以要其他联系方式吗？我没试过问 
6,这么快北京去过啦之前 
6,怎么把照片p到景里去？到实际的地方照一张不是更好 
6,妹子，都出道了，能把牙矫正一下吗？ 
6,不会有腥味。死虾才有。 
6,gun   他只是你们处女座的代表是吧 
2,嗯嗯～我感觉吃抹茶草莓巧克力的时候，抹茶就偏甜了，不过还是很喜欢 
6,是我听到有人在绊酒瓶子。我现在暂时百毒不侵… 
5,姐姐，明摆着比你好看好不好 
1,哈哈，笨师姐不要生气 
1,哈哈，你现在知道高一的时候我为什么不和你们一起去神农公园的鬼洞了吧～ 
6,大海中央不会有人跳海的，顶多有些轮船 
6,要是妳妳觉得应该怎么做才是最好最合理的 
2,应该算不错但是不算最高 
1,哈哈哈哈，模模糊糊看到你人了不容易 
2,好看性价比高！少爷买了这个～ 
2,好多东西超便宜，真想逛到上飞机 
6,人类的一部分不需要关心全人类吗？还是立场问题？受教 
2,美美美，想你~ 
6,这是很多人的心声吧 
4,半夜被这种噩梦惊醒超级恐怖 
6,不要紧吧？感冒了吗？ 
2,可我更喜欢故乡 
6,十米一摊啊，莲下那段的公路都是，莲下快被占领了 
6,真的是这样，每个人对生活的追求不同 
6,从去年盼到现在 
6,但我知道于大哥肯定是那个谁 
2,怎么每次都这么幸运？ 
6,这是啥游戏！有能在手机上玩的嘛～ 
2,这是在夸自己吗？呵呵，很好， 
5,群众的眼睛是雪亮的，大多群众不喜欢你，认了吧！回学校再学上10年 
6,我昨天打死一个了，因为我有枪她没枪 
3,我还是担心没有物质的爱情会是一盘沙，顾里 
6,昨晚没敢看比赛，不停地在刷分。平复了不少，看着他的笑就足够了 
6,我是练习过的啊~ 
6,朋友回来了，去放松了吃夜宵回来都2点多了 
3,悲剧啊，我想当高级餐厅的上菜员来着，这表示什么？ 
5,你是反对地狱黑啊！为大河南证名 
6,他们只是有点偏激，并不是真的对祝律师不满意，只是那件事对玉米来说太受打击，望理解 
5,是对面太强队友太弱智了 
6,所谓助人为乐不就是这个意思么？你用同情的目光去帮助别人，对别人本身就是一种伤害 
6,你不是北京的？刚下飞机就各种被坑啊  求请吃海鲜补偿 
2,我当时也是这样想的～实在是太美了～ 
2,去看18，19，20集，别院的戏很好看！ 
6,厉害厉害他们在淘宝买的多少钱一张 
2,好看好看好看！！！我都想看第二遍！ 
2,哇〜〜〜〜太自信了、和某个瓜皮一样！ 
6,5月份刚去过，准备9月份去张家界 
6,什么！丸子头！ 
5,第一次如此真切的体会到渣浪和赵薇事件的黑幕！至少再我心里再也洗不白了！ 
6,你别说了你先把病看好 
2,希望吃起来也很欢乐 
5,女主太丑，机甲人太笨拙 
6,给做做一份是十块还是五块反正特别划算 
6,着空调你们毕业之后怎么办？自己擅自安空调学校不管啊？ 
2,那就很厉害了 
6,那就应该不是北京了 
5,我买的就是粉瓶，总觉得木有油卸干净，油都能把黑头卸下来 
5,黑怕不怕黑，怕红，中国不存在hiphop 
2,可以说非常好看了！ 
5,嘻嘻嘻嘻嘻对啊不喜欢谁就黑谁，你管得着吗 
5,那是你自我麻痹 
3,下雪了～木有毛球帽子～不开心 
2,曲子是很悦耳温暖，但是歌词说的就是在爱情中的人简直就是鬼迷了心窍。 
5,傻帽家的团体，怎么唯饭团饭全都撕的这么严重， 
1,同开心！新主题炒鸡期待的，也许新砖出来还能听新歌现场 
6,现在五个月开始每天吃一顿？会不会影响发育？ 
5,用过几次了，就是充电速度太慢了，没快充 
6,不是抽签的吗？不要妄自菲薄啊 
1,咩哈哈哈还不是因为美甲做不起逼得我们自己动手哼 
5,长你『妈』币了 
6,对的我今天坐了好久！ 
2,是呢是呢魅力大叔呀 
2,这是啥！！！玉！！！！怎么那么诱人？？？ 
6,妈呀每天睡起来选口红也要思考一会儿吧 
2,鱼鸟肯定有日落时下山一路喜鹊呼朋引伴地叫。只是水面太远，不知有啥鸟。白鹭应该都飞南方去了 
6,那还不如喝点酒 
6,换了是我也会一头雾水 
2,拍得忒漂亮了～ 
2,淘宝搜到了。还有磨砂表面和金属表面两种。好可爱～ 
2,长得太好了！！！！ 
5,人人都跟你一样无脑的拿着铁锹就往上冲啊，那是用脑过度死掉的 
6,必须要有时间才能如此悠闲。 
2,你95年的啊，嘿嘿年龄优势很明显啊。生日快乐。 
2,都希望我只有甘听话and乖巧 
1,嘻嘻等你用上iphone了吧 
6,经纪人已经否认了之前是婚庆公司做广告炒作 
6,对呀，暖气还是很划算的，买好的暖气片可以用几十年，而且每个屋子都是热的，空调制热范围太小了。 
5,莫不是坏了魏晨的孩子，这么容易恶心， 
1,哈哈哈哈看评论了吗40度的酒啊你没事？过期了吧 
3,满满的青春，你们小孩子不懂这些老歌 
6,你的室友已经成为非主流女孩了 
6,老板才是最后的赢家，仔细想想 
1,哈哈，只能这样咯，也变不出你们的小尖脸 
2,坚果就是爽，板栗风干后皮好拨，还特别甜，不知道你吃过没，超级好吃 
6,说得就是呢，可不愿意借着旅游的名，把自己整得跟苦行僧似的等太阳下山了，带着书去海边得瑟会儿 
2,紫萱好看，有刘海好看 
1,刚走天气就这么好 
5,这种人都是故意的…负能量携带者… 
6,靠!你唔讲我都唔记得啦几时请啧 
6,陶波尔这张照片上的另一个人 
6,那就睁着眼睛选！宝贝为了我们能聚起来你牺牲一下吧！ 
2,"其实我感觉姗姗演的还行,不过唱歌更好听,嘿嘿 "
5,如果我说你偶像不好，你是不是也要来骂我so？ 
6,休年假了，你那时候去的，我都想跟你去了，没办法阿 
1,哈哈哈哈哈哈没错！想想就开心 
2,看过另外一部，《离婚前规则》好感动的 
2,好羡慕他应该不是那种架子很高的人吧 
6,喔。你在网上买的呀。我刚才也搜了一圈，都是烟标。你方便的话把网址私信来呗 
3,好不容易熬过了冬天，却差点冻死在春天 
6,你怎么那么早就有小关要发的图片，难道仁兄有预知未来的能力 
1,哈哈哈左边的前途无量~ 
6,已经过去了七个冬天  我在也找不到他了 
2,是呀是呀，颜值都好高，好喜欢yuri和帕尼，徐贤的沙滩装 
6,还好还好比起你的火车好多啦 
6,总算开始用德语装逼了 
6,"我还以为提醒你什么呢,,,,,真一晚没睡啊,,,,严重么脚 "
6,人家名人才没时间理你，还不如问我 
5,呵呵哒，难道你是来这里展现自己的高风亮节的？ 
2,自己就玩儿了还是教他的呀？太不可思议了！我家宝贝不知道有没有这么聪明的一天 
2,但是看你最近锻炼的很好啊 
6,其实这是用什么做的 
3,我觉得有听我练得朋友说人会更有线条但是好累 
5,说的好像你很不幸福一样，不然你去缅甸呆试试 
6,长智齿了吧？ 
3,戚风做杯子蛋糕就没成功过 
5,去了现场，是真唱谢谢 
2,就着啤酒，味道不错的 
2,哎~天下无不散的宴席，长大后这样的事越来越多，不要难过，要为阿淼高兴啊！ 
2,这款实在太喜欢了，地台超棒的，可惜我还没有，而且太贵了，15也没提升多少嘛 
1,谢谢老师！我的文字在你面前显的苍白无力 
6,我朋友拿相机拍呢 
6,没他回的这么勤快吧？是不是只有大叔才回复？ 
6,旁边那个海苔嘛？好吃吗？ 
6,跟不带你吃没关系哥生病了而已 
6,好哥信你一次，我去下个 
5,妈的个神经病吵架不会好好吵非得逼来逼去没见过也不用这样啊 
3,小鱼车刮了很悲伤睡之前还叨叨半天不要这样逼他了 
6,现在118需要到客服那申请，估计15号是全面更新 
6,你能来吗？ 
2,你养的也很好。 
2,好用是好用，就是贵了点，我个人认为gel比cream适合我，不过我觉得眼霜最好用 
6,贝玲妃也有这么一款，适合年轻女性 
6,我可以➕1吗  还想说  不过你可以看他演的戏  那就是正是大家正在看得戏！ 
3,我觉得排得不好慢慢加油 
2,对的里面的人物都很喜欢也看查莉的长大 
1,看到刘丹说的好高的女生了好高哈哈 
2,来沈阳是因为要宣传电影吗？火华哥在哪儿！！求看真人！！我决心刷到能看到回复才睡觉！！ 
6,哎哟喂好好在家休呗 
1,嘿嘿～谢谢学长～周二晚上有空过来看啊～不然加入我的亲友团也行，哇哈哈～ 
6,老友两个字亮啦，亲，我懂，我懂 
6,我有个朋友是。 
2,不开心就打电话给朋友，我们都支持你。 
6,王志安说塞尔维亚人口少，也就是朝阳海淀联队，应该祝贺，言下之意，中国女排胜之不武 
6,额，别着急，会不会应酬喝了酒有点上头所以关机了。 
2,大爱赵石！ps：怎么起床这么早？ 
1,每间店1000个吧，睇下有没咯。或者明天早d去买早餐，哈哈。 
6,我觉得lm是比较自然的高光了 
2,我也看了，大只仓鼠太可爱了！ 
6,‼️根本看不出来不算数！！ 
1,我刚洗好头和澡躺在床上好爽！ 
6,你是啥老师呀？ 
6,抱紧我宁！！！！要不要去医院 
6,我也快开学了呢～ 
6,女神，我是丫丫乐 
6,可是一个人的世界也有其他人参与，你不会受别人影响么？ 
1,你第一次看到他跳啊～哈哈，陈妍彤她们都上过他的课了 
3,每天都很丧，自卑，怕被别人嘲笑，没意思 
5,为什么不管噪音装修是有时间限制的。 
6,没有滋阴补肾的东西求科普 
3,只是一个最近缺钱的小散户的遗憾 
3,就是撞破脸了破相了口子在眼睛下面现在都是肿的还痛今天被强烈要求去打破伤风 
3,我奶奶也是，而且特别强势，总是表面上说着不重男轻女，但是做出来的事件件都指向了重男轻女 
3,我看那个视频就是他们喊的那个直接眼泪水就下来了 
6,怎么会放过挣钱的机会 
5,圣经我不管，我不是基督徒，医学我也不懂，但鲁迅我还是信的，至少比中医粉高不知道哪里去 
1,噗哈哈哈回来玩啊 
6,两只猫很容易打架，我就怕到时候2只猫关系处理不好 
2,唉哟不错嘛~我表示没看懂~ 
6,你不如直接说你喜欢肉嘛 
1,啊哈哈同学家的猫，我还没见过实体猫 
1,哈哈你又不来看我哼··· 
2,一直听你们说，现在才看清楚。不用p，真实的才是最美的，女神有淤青也是美美哒现在应该消散了吧 
6,"憨包,我早就发现啊,麦片拌酸奶更好吃!自己再切点水果拌起来,就是有点凉啊。 "
1,哈哈，可就是我感觉这一周忙的又要变傻西了，哈哈，不过马上能回家了，感觉不错~，加油加油~ 
2,哎呦，不错哦！很文艺…小清新… 
6,也许吧…不过明星都希望粉丝狂热吧…难道又嫌弃他们狂热？ 
1,是啊，全场跟着唱，超级满足！ 
6,我什么都不想进，我希望全部干干净净了什么都没有了，要么让我的灵魂可以四处漂泊 
6,我今天退成功了，我朋友也是今天退了 
6,这是深蹲？ 
6,不是注会，初级，明年再考注会~ 
1,过得还可以哈哈。好羡慕你们两个呀，拉埋天窗记得请我感觉一起这么久好窝心！ 
3,我们明明有软件，可是非要先手算，一个数据错了就又要翻好多页去算。这才是最痛苦的 
2,我之前看过富得利好像有一款法橡的做人字拼的淘宝上的话宅匠的也不错的 
5,就是这些个别想红的东北人。不择手段的给东北抹黑，我一个东北人真的心塞 
6,那不是重点啊啊啊啊啊啊重点是下面的福建好吗!!!! 
1,怎么会不好意思！拉动武汉gdp！哈哈~ 
2,太真实、太平静，所以更震撼 
1,我期待哇交给你咯，我负责转。哈哈 
6,我戒了一堆男“神”，但他和法鲨我是真断不了啊，你这儿还给我撩上了！ 
6,他们倒是过来啊，小打小闹不疼不痒 
5,我骂你妈你爸你开心吗我们大家言论要自由哦 
1,是的哈哈返老还童追哈利波特 
6,说你整过容你介意么？ 
3,我也觉得太堕落了，于是我打算明天备课！ 
6,我很多年前玩过，根据游戏改编的，估计也不可能复杂到哪去。精力都放特效上了 
6,对对对，新郎致辞是婚礼中的重要环节，你有经验教教细佬 
6,十个高地9个基（外加名字可以确认也是基！ 
3,姐姐我错哒姐姐！！我在苦逼地学车 
6,我回头帮你问下 
1,哈哈，注定你们有缘分啦 
6,后期就是要勤一点检查以防万一。那就多喝水多吃水果。不要太累了，不行就在家呆着吧 
6,可是这个看起来好红哦上脸如何啊 
6,对，那笔钱可能我们退休的时候一块给我们吧。 
4,这边有黑人你走到面前他突然大声说话…我也是好害怕他们…那些无家可归的黑人，既可怜又可怕。 
1,哈哈，你这爱好广泛呀！ 
1,你看你看你看军军，这要是阅读理解，你就不小心得了个零分哈哈哈哈哈哈 
2,你有儿童节礼物已经很好了我这是学校里玩游戏得的奖品自己为自己争来的儿童节礼物 
2,我喜欢火力全开展开攻势 
5,没去吃我朋友在路上看到了东来顺又贵又难吃 
6,牙神经可能要再杀一次 
5,昔日大v现如今沦为情侣营销号真可怕 
3,虽然执着  但是情商低  呆板  也许我遇到的是个假摩羯 
3,当我看到车里的提示室外温度40.7℃的时候真的是有想死的冲动！ 
6,不是所有的大学都是随便进 
6,不是很重要我认真喜欢过的人都不好看，但就是有一种莫名其妙的感觉 
6,这个祝福我收下了！虽然我知道你特别不走心你已经不是我迷弟了。 
6,大哥，看清楚。我是差69万就够全款。不是69万就够全款。 
2,对啊只是一个可怜人。不过最好看的是贞子from午夜凶铃3不服来辩。 
3,那如果我丑岂不是没希望了 
5,我刚去取结果了大夫不给加号看结果明天还要一早去挂号看结果我讨厌这sb医院了 
2,我觉得世勋那笑声太叫人丧失免疫力了 
2,好我努力他也努力我才想看你一直开开心心快快乐乐的 
6,关键是这个猫狗舔了也不会中毒。 
2,溢哥你还真的是一条不落地给我赞我谢谢你了真是捧场诶 
1,半年前还中过你抽的小腮红呢 
5,文不错，就是最后的祝福太虚太假，博主睁眼说瞎话！ 
2,你在杭州啊？我最喜欢的城市 
6,您的优盘是缩水到1.72g还是缩水你1.72g呢，鉴定器显示您的可用空间是多少呢？ 
1,哈哈，那也是买了自己需要的东西。 
